161.30225	49.833778	l12
168.58409	43.991505	d09
171.31119	50.862698	e06
178.83867	45.0924	c06
190.39679	43.135315	j01
198.97229	47.553661	c10
206.48769	47.406532	a03
216.17657	45.612755	j04
223.9901	48.751118	e08
232.1758	47.535065	c01
242.39769	46.598476	k01
248.65266	43.406551	l08
2.9240115	55.661968	d05
258.92401	55.661968	d05
10.921632	53.016315	e12
18.801325	57.647682	c08
26.879341	54.038246	h02
35.918915	56.164188	k07
44.939503	56.453739	j10
52.494034	52.171303	c07
60.480415	53.103676	b08
67.986511	58.159977	j08
83.207932	50.712143	f05
91.154861	54.741734	e06
99.18383	54.144489	j13
108.65121	59.264297	h12
114.79584	52.770241	c11
124.64365	58.71558	k06
130.45271	53.107388	l04
139.21339	54.875805	b07
146.08708	58.770176	h02
153.69479	53.893459	e06
166.11789	55.937603	e01
176.31824	58.005566	c10
183.75047	52.43396	l05
191.14275	51.958961	g02
199.53493	55.108574	k09
208.80629	55.955231	g12
217.49863	53.89782	f02
226.97127	57.414631	l10
235.42259	56.098675	c04
242.96245	56.779434	b06
250.9359	52.232098	g09
-5.0641079	52.232098	g09
8.437768	60.81852	f06
264.43777	60.81852	f06
13.60505	67.487564	h11
22.197044	64.372116	j05
30.032938	61.684898	b11
38.515888	64.996208	i10
47.130161	63.177673	h13
54.263565	67.844795	l01
60.200493	61.329697	j04
76.195923	60.535503	c02
81.695351	66.399307	a11
87.385651	60.55373	c04
96.856392	61.832203	h05
103.87231	64.445503	k04
114.82529	62.367584	d02
122.32306	66.881645	i12
130.78996	63.505016	c01
141.09306	63.766457	a06
148.9071	67.618782	b05
156.79175	60.581448	b07
164.75536	65.450081	a03
174.86287	65.714439	k05
184.34192	60.133881	d09
190.83278	66.785431	g13
198.23222	62.330544	f10
206.90527	65.902168	e10
214.2059	61.430786	j04
222.85025	64.71376	e05
231.36028	63.512291	j01
247.07108	66.421829	h06
250.89903	60.143036	i11
-5.1009631	60.143036	i11
6.1050224	71.359978	c09
262.10501	71.359978	c09
14.514874	75.602859	d11
21.884043	74.040581	i13
29.4482	69.830803	c04
39.334427	73.595177	h02
46.96505	72.529945	k09
55.715702	76.684807	b05
62.523224	68.824348	k10
72.674706	73.408752	h09
78.345985	70.851822	h08
88.935638	72.04599	f02
97.280998	70.047005	f06
104.71418	74.778351	d09
117.39854	72.980698	b05
124.41994	75.161476	c02
135.20055	70.364464	h04
142.52834	74.370705	a10
152.17101	75.320702	c10
157.83514	69.627197	a01
168.1913	71.782036	l08
176.71535	74.210579	k08
184.70692	70.924324	e02
192.70123	73.790916	k04
200.67696	69.977257	j08
207.45428	75.413269	b06
216.67635	69.881729	c04
224.09389	74.00296	g11
233.55757	71.983017	d11
239.93967	71.797508	l07
253.28334	70.649948	b06
-2.7166648	70.649948	b06
0.89798862	79.050751	c08
256.89798	79.050751	c08
8.1900091	82.339264	e12
264.19	82.339264	e12
19.693741	82.288567	i10
30.485628	78.012939	a04
40.425362	81.398773	e07
51.798203	83.652702	k12
59.871525	82.95948	e05
67.262062	87.770523	h05
65.992096	76.268257	j05
75.779358	81.25354	e13
87.09819	80.352425	i08
95.698639	78.190697	k06
111.65036	77.065071	h07
110.77691	83.533585	l04
126.73356	82.398651	b13
133.81346	78.008049	k09
140.22128	82.730415	k06
148.85609	83.605164	c01
156.22021	82.407249	d01
164.54312	80.985191	b08
171.86456	80.468567	d13
181.9034	80.076912	f03
193.29707	82.851906	h09
200.00731	80.328613	g11
209.99332	81.605347	g11
217.01266	79.070648	f01
226.78334	80.922318	h08
231.82722	85.10009	d07
241.04068	81.230392	g04
248.04417	79.019775	e09
4.9779105	88.452805	c08
260.97791	88.452805	c08
13.765099	90.685181	d02
20.87571	90.266792	a11
29.019321	85.807632	h09
36.855526	89.395302	l05
44.819065	88.389168	j10
52.012974	92.446762	d09
60.405884	91.987778	d07
74.277985	89.950356	i06
81.988525	86.427551	d09
89.676231	89.348297	g11
98.372284	86.008987	h01
105.59353	90.741676	i07
114.19381	90.06852	e13
122.25465	89.030365	f04
133.55968	88.240746	g04
141.00348	90.65564	d09
153.14778	91.287201	h11
162.51828	94.275871	b04
167.81126	87.780724	c13
175.10509	90.125656	g05
182.18253	92.686714	b08
186.54752	86.831032	g09
197.73013	88.969521	e10
206.81503	91.410179	d06
213.72253	88.556717	a01
223.12967	89.973755	k09
237.30453	91.050751	g02
246.12848	86.804482	d03
253.27875	92.036232	j08
-2.7212586	92.036232	j08
2.3166475	97.22319	a11
258.31665	97.22319	a11
11.680535	99.436943	k11
23.323599	97.881439	d13
30.575361	94.012871	f07
40.035873	97.39814	l09
45.489021	101.39523	d06
55.967644	99.106483	e06
67.320686	97.119102	b01
76.451607	100.87543	f04
82.858986	95.587013	e12
91.799728	98.845802	j12
98.673012	93.990334	e09
104.31777	101.0102	f13
113.53083	99.306801	k08
120.29348	97.039764	d08
129.24234	96.325226	b06
138.96544	98.667389	f05
146.79887	97.310272	j05
155.01956	98.371284	i04
165.59627	102.05895	c13
177.66432	99.441284	j04
186.84534	100.68652	k03
193.6629	98.842987	c07
200.29611	97.237961	c11
209.67728	98.647339	f03
218.75826	94.990074	j06
225.63457	97.328049	g11
234.43384	98.293404	f01
242.33492	97.179108	j01
250.33386	100.07529	i04
6.7117658	104.96037	e04
262.71176	104.96037	e04
13.895698	110.54595	g10
19.8557	105.49365	k04
29.410032	103.76991	i11
36.462162	107.1662	e02
44.373585	109.48197	g02
53.446941	106.52341	l10
62.040447	105.01167	l12
70.25248	105.43748	k06
78.821098	108.26047	e06
86.264252	104.97584	g04
94.71656	106.32566	h08
104.07584	109.1024	e04
110.70866	105.9119	h02
124.24246	104.91443	k05
132.36986	104.13712	l11
140.03944	107.44086	j05
150.35164	106.95303	f01
158.61081	106.34696	d13
166.05902	109.96329	e11
173.37445	106.0378	k07
182.00478	108.59823	c11
191.25246	107.88427	j11
202.53087	106.83145	h07
212.45499	106.39402	g11
220.23079	105.71761	i13
228.42221	105.08016	f06
236.30092	107.75102	l01
244.54033	105.42551	g05
254.1118	108.01038	f10
-1.8881959	108.01038	f10
3.4965646	113.17987	k03
259.49655	113.17987	k03
11.571108	119.15611	g09
21.732691	113.78032	h03
29.862001	112.47472	h01
39.48349	116.20963	c10
50.176659	115.59171	k02
58.002762	115.71374	k11
66.098312	113.06792	l08
73.993156	116.68721	e07
82.097717	116.17749	i03
90.343567	114.76907	b09
98.101646	115.74847	e13
106.19253	116.91714	c13
114.73438	114.55533	h03
121.85735	112.95368	f07
130.57983	112.33022	l02
138.2708	116.91894	f08
145.50832	113.26377	b12
154.47858	114.30159	j11
170.17302	117.38764	d07
177.82166	115.43935	e06
187.58226	116.31339	l10
197.3192	113.24121	e09
204.64888	115.06335	j02
213.30054	113.85735	k11
220.11186	116.85027	l13
228.37437	113.10807	k07
235.96028	118.96668	l13
243.47433	113.38119	h07
251.77394	116.64074	a10
-4.2260661	116.64074	a10
3.5001416	122.71104	d02
259.50015	122.71104	d02
12.305587	126.47192	e09
20.199345	125.23801	g04
26.897514	119.86647	i03
36.082508	123.16674	e08
43.973213	123.08537	h07
54.033779	122.85451	d09
65.356163	120.67111	i03
70.040535	126.23393	e02
80.516197	124.17947	g13
88.920967	122.41135	k07
102.63267	125.01821	e13
111.22085	124.91113	e02
117.91588	120.25555	h06
126.93134	127.94227	i02
129.82239	119.94144	f03
142.24451	123.29488	b07
149.41072	128.41432	a01
155.59172	122.05993	c09
163.72618	121.28713	k04
173.61061	124.841	f05
184.01038	122.1545	f04
191.38348	123.89775	b03
201.86435	123.48281	l11
211.61392	122.44959	e12
219.76086	125.50095	h07
227.56282	121.13351	c06
235.65025	127.34769	h10
243.56778	121.40036	i07
251.6532	127.14105	e02
3.4980628	130.65941	f08
259.49808	130.65941	f08
9.3897152	136.92564	d06
19.157766	133.86703	j13
28.19356	128.4068	j07
34.903946	131.53784	l02
46.5886	131.12828	k08
54.922935	131.42096	f02
63.576786	130.71422	l07
76.199638	132.54037	d05
84.316383	132.04056	k02
91.9533	135.36765	k11
95.764343	129.04391	a09
107.71253	132.56532	b13
117.70287	130.36807	e10
123.49081	135.24484	b04
133.59569	132.22517	h09
141.91606	130.39716	k04
152.33749	136.32271	c01
157.90532	129.93019	j12
165.38101	132.1521	g10
173.3345	134.06213	k11
181.33476	131.04796	h04
191.41904	135.617	d08
197.22162	129.22594	j01
205.15509	132.05637	d05
215.29366	132.10085	b02
225.52756	131.17735	h10
233.66252	134.81354	i01
243.50653	130.34604	g09
249.4514	135.50119	b11
3.2596052	139.61197	g02
259.25961	139.61197	g02
16.580315	140.10086	f05
23.829729	143.2934	d03
32.528088	138.75337	g06
40.590923	138.54362	g06
49.435204	138.1748	l08
54.592381	143.95122	f10
61.199314	139.2225	h12
69.113731	138.97878	h13
78.550552	139.80418	f11
89.489525	143.56905	a05
98.467407	140.45461	l05
107.1298	140.37758	d08
116.36357	139.955	l13
124.14732	145.17447	g11
132.08759	142.87779	d09
138.89314	138.92326	h11
148.59314	143.04234	d01
156.69574	144.10983	i06
167.9416	139.80629	f12
177.20737	142.94354	d07
183.85902	137.99043	d02
193.18463	144.70326	c07
199.80446	139.35991	b01
210.32014	138.41245	b05
218.13089	141.41293	l10
226.95145	139.78841	b02
235.43449	143.73476	h12
243.50096	141.22887	g01
251.22675	144.36525	d13
2.7583578	147.59297	j08
258.75836	147.59297	j08
14.033334	150.82564	l01
21.962646	150.77803	e11
29.344994	146.54335	j01
37.722321	147.28609	h08
44.377758	149.55508	l07
51.577614	151.09282	e04
65.898537	146.78021	c07
74.039963	148.394	f11
82.360794	147.91893	l09
89.764717	151.22018	d13
98.134926	150.5493	a07
105.43298	147.95108	k12
113.81065	147.35039	j05
120.4661	153.40222	f10
129.23424	151.69969	b12
140.21063	146.73366	a12
145.23555	151.97478	k01
155.66888	151.9713	d01
164.05507	147.21033	g05
174.3119	150.82315	c02
182.32762	147.28847	h13
190.26897	152.21529	h11
201.06676	148.35893	i05
210.16164	147.26627	a11
215.94449	154.19363	g05
223.72638	147.15639	f12
231.81548	152.14792	i01
239.52486	149.69533	h02
249.10751	152.0826	g02
3.2666862	155.61377	f11
259.26669	155.61377	f11
9.3885508	154.38396	g06
265.38855	154.38396	g06
18.971008	158.73294	e07
26.919664	159.06677	e09
35.924641	154.39236	c11
49.586441	158.04407	d06
58.651707	156.22343	c04
65.498863	155.311	f13
72.521568	160.53535	h09
79.157112	155.78056	g01
85.879234	159.15065	b05
95.050171	158.57259	c09
104.86596	156.42793	e08
114.4845	158.67029	l07
121.71536	161.22931	k02
130.86166	159.71022	i07
138.19545	155.54872	i01
150.60513	158.9171	k10
158.80977	159.96709	g09
167.65697	155.76141	f13
174.79298	159.10138	l02
183.66765	157.5722	c01
190.76503	160.55748	h05
199.63968	159.32529	j03
206.17462	154.06827	j01
219.71515	162.6008	i09
224.63747	155.54735	b12
235.04292	159.74228	d11
243.95872	160.25525	k08
251.02138	160.3721	e10
3.8384235	163.94511	e11
259.83841	163.94511	e11
12.90589	166.78442	l08
19.699396	166.62648	k03
34.01643	161.7478	j01
36.782116	167.66217	c05
44.70118	165.55226	e12
52.528793	164.74228	k13
66.188713	165.14772	h03
75.698334	167.65814	i01
83.855461	168.87872	i11
91.614723	165.84065	b05
99.746727	167.12215	f02
107.56258	163.48026	g02
115.67054	168.66222	f11
127.71926	167.65115	a13
134.60765	167.75874	k09
142.90242	162.5108	h10
150.44765	167.10841	d12
158.15649	168.63716	h09
166.04282	163.08865	k10
174.08878	170.04822	c12
181.08127	165.34079	i03
196.15109	167.09149	e03
205.01126	167.67195	b13
211.60681	163.20798	e13
218.65184	169.96982	b08
227.34785	166.10371	j01
234.83658	167.87386	l04
244.22665	168.52681	i05
253.04604	168.81221	k02
-2.9539642	168.81221	k02
3.3113506	174.034	j12
259.31134	174.034	j12
12.036533	174.76515	b11
22.289162	174.39993	i02
29.504377	172.4637	b03
39.714306	175.44205	g02
47.783646	173.22733	e10
59.889378	170.28059	j01
62.743866	177.03288	l07
71.093231	177.9709	l04
78.658607	175.19931	a11
90.298225	174.22688	b03
99.211441	176.20193	l05
106.2114	172.38721	a13
115.15627	177.55678	d12
121.82407	172.92853	d01
131.09358	176.17885	a01
141.38382	171.97925	k08
148.72467	175.24178	k03
156.86043	176.17714	h02
165.60918	172.21114	d11
171.19257	177.92076	c09
181.5338	173.60004	c01
189.93388	172.35573	f07
201.08656	175.26382	l03
209.7513	175.12399	a09
216.99402	178.27596	h11
225.53545	177.63692	k09
233.5249	175.67728	a13
241.48962	176.33156	l06
249.49435	176.5293	g05
7.4400978	180.99332	g05
263.44009	180.99332	g05
16.965794	182.39816	h08
26.79133	180.96901	f09
33.042088	186.24362	a11
41.749378	182.75575	d04
50.598129	180.43736	d02
57.302288	186.06558	c02
65.951164	184.9417	e05
77.355942	183.57588	f06
85.687645	184.77034	a10
93.256058	181.75722	c12
101.69056	184.61331	e09
109.84929	183.56174	e07
117.68238	184.93178	f05
125.79023	181.81273	k08
133.6442	183.72934	i07
141.78426	181.23575	l12
152.41159	183.5723	l02
162.00034	184.18266	g08
169.88359	185.48593	g12
177.94093	182.96265	d03
186.02744	180.67464	h10
194.31195	182.79834	b06
201.79889	183.33788	c12
210.29495	183.61327	h05
222.19556	185.22334	g05
231.03157	184.923	k06
237.99875	187.69888	a09
247.04318	184.28188	f04
255.3	184.43382	k01
-0.70000231	184.43382	k01
5.9054317	190.48749	k12
261.90543	190.48749	k12
14.043815	190.64207	d01
21.751608	188.17467	e07
29.454712	193.00305	i05
38.940189	191.40761	d09
48.791122	189.19722	e07
54.432121	195.42407	d01
64.365288	192.86253	k04
71.829422	192.75247	j05
80.292038	191.1176	l03
89.046944	194.46681	c13
96.289879	191.40759	l06
104.95315	192.4799	c07
114.95853	193.571	d11
124.11085	190.83121	l10
131.96246	192.15833	c05
143.27484	188.74991	h05
149.5862	195.21992	l03
155.27715	189.84488	e11
165.39957	192.88683	d08
175.31209	193.07336	g05
184.48112	189.33839	a12
192.40532	189.81543	h03
199.3327	195.28442	k12
207.16983	190.90039	k11
216.05147	190.60387	h11
222.96156	193.42473	e13
235.00656	194.81923	d05
243.48064	194.96739	h01
252.15271	192.30775	f10
-3.8472922	192.30775	f10
2.3669641	199.64941	k11
258.36697	199.64941	k11
10.445091	199.49022	j04
16.576475	202.50473	j01
26.435886	199.51295	j03
38.971508	201.83688	e09
45.252087	196.58626	c01
54.5047	204.15613	b10
62.787804	200.6355	g08
74.114426	200.12941	g03
84.010689	200.68362	e05
89.493149	204.56056	b06
99.952408	199.04826	j13
106.97522	203.2979	f10
119.28786	199.57452	g02
126.77705	204.35979	a04
134.30478	199.95177	i06
141.07916	197.21808	a03
149.96027	204.40749	h03
156.96118	199.09956	b01
165.33914	200.83609	a11
173.12021	200.61018	d13
181.14085	198.28867	d07
189.65118	198.43758	h01
196.47183	202.85072	f01
205.63361	198.91261	c10
214.79468	199.40576	a03
226.481	200.26617	d09
233.10516	202.94208	h13
242.24118	203.14268	e04
250.44612	200.26199	g10
1.501147	207.87437	k12
257.50116	207.87437	k12
14.627697	209.91187	d12
24.246353	208.12752	c08
32.200073	205.8571	k04
40.011608	210.96185	j08
47.496315	205.34636	b08
52.192989	212.45914	l06
63.115765	208.81108	b12
70.088562	207.81935	e11
79.023239	207.05594	j08
93.267975	211.55701	j09
98.725456	207.22652	h01
109.26796	212.0605	j01
114.73486	205.13725	h04
121.55023	209.92427	l11
130.08125	211.39394	l04
138.51019	206.74486	c06
146.06609	210.82773	i07
154.04362	210.63521	f12
169.8586	208.25233	h03
178.40045	210.07202	a12
185.60609	205.32513	b06
192.52518	213.21735	c07
200.73418	210.5338	i08
211.50876	205.96169	h11
218.2206	208.81274	k04
227.26706	208.8252	a07
238.87833	210.36397	a12
246.99898	210.90082	j02
254.31827	215.1337	d01
-1.6817341	215.1337	d01
6.6499348	215.02664	f08
262.64993	215.02664	f08
14.000547	218.31973	h07
21.942787	217.58475	h08
29.832111	214.96962	b11
37.82093	219.46846	d09
45.593365	217.75734	e02
53.734432	220.14603	e05
61.731991	216.90143	h07
69.767181	215.75819	i11
78.230705	215.60033	k01
85.274887	219.97527	g11
99.193596	217.28816	i08
107.27699	219.28856	k09
115.20923	217.24005	c07
123.25216	219.91406	b12
133.007	220.07547	c06
138.5983	215.36453	f08
149.65402	221.52837	i05
158.18723	218.12973	f02
163.31657	213.22157	e02
174.14484	216.56973	j04
184.85838	213.84282	a03
189.3275	221.75095	i11
200.17551	218.42621	e09
208.05365	213.90273	j01
215.26707	218.45677	i10
223.91206	216.0542	l09
231.26114	218.09312	b01
239.44945	218.42413	a06
248.4364	221.07324	g04
6.0034361	223.39597	b11
262.00345	223.39597	b11
12.35825	230.39685	d08
20.550081	224.78357	d02
29.996132	223.34311	c01
35.28854	230.00221	a12
44.321236	226.37596	k03
58.535339	227.13657	c06
65.357201	224.65222	j03
75.810539	222.7627	k09
86.337929	229.38988	i13
91.784393	222.03065	l07
100.75825	225.60646	k04
108.91061	228.05678	l09
118.08768	225.53687	d02
124.78459	230.08226	l13
134.04628	226.90219	g05
142.33392	222.27359	b10
146.6412	229.21017	j13
157.8517	226.17604	a11
166.60942	222.98291	h11
173.77394	225.38181	g13
182.42274	225.69525	c07
191.32826	229.06616	e13
201.4435	226.5172	b08
209.84999	223.68539	e02
217.56265	226.37277	b13
227.10809	228.60785	k02
233.52621	225.43967	k03
242.951	226.39365	f04
252.61821	227.49701	k04
-3.3817971	227.49701	k04
3.7027285	230.56248	e05
259.70273	230.56248	e05
13.745348	239.21671	g06
19.394907	233.39417	k06
28.248314	232.28558	b04
44.158249	234.15523	l13
51.041775	232.79279	b06
57.807041	235.61816	j04
66.515045	233.57635	l11
74.04084	231.05357	f06
82.38694	235.70337	b04
89.385284	236.85982	c12
98.204086	233.25888	g06
105.29417	235.16913	l08
114.71308	233.44092	k13
122.10934	237.21248	j01
132.16843	236.04634	l01
140.14265	234.40829	g07
148.13097	237.18318	g03
160.46855	233.32407	f12
164.09262	238.20247	a08
176.45018	232.33539	d05
184.85948	237.12134	g06
193.57109	237.17769	b01
199.93065	234.42134	f12
206.90961	235.67334	b05
215.22162	234.45593	g03
222.87347	234.80884	d06
238.16042	234.05626	h05
244.92516	236.67914	i09
253.84689	237.16505	c04
-2.1531	237.16505	c04
4.6113558	239.82343	d05
260.61136	239.82343	d05
9.1539259	246.07536	j03
21.663895	243.41934	i02
29.742502	239.36414	i01
37.291222	240.75758	a10
45.457348	242.34932	b02
58.046101	247.15422	b10
62.902962	242.55365	h13
73.233643	238.57475	e12
78.848679	243.75941	f05
87.729691	245.35884	i13
97.14151	241.90274	d07
103.99951	244.47078	e03
113.24647	241.37341	b02
120.75011	245.57176	a01
128.68178	245.60767	h10
137.27051	242.53763	b11
149.59575	244.94844	c02
156.33311	241.93459	a09
171.65491	238.17033	a07
171.6967	246.36421	k06
179.65096	241.95685	b06
187.60663	244.61507	l11
199.15544	244.32663	h05
209.44971	243.51347	f01
217.19614	242.37546	c13
226.71394	245.16261	a01
230.82761	238.07767	b04
245.09067	245.33353	c09
253.39008	245.26346	l06
-2.609931	245.26346	l06
2.0876327	254.74789	e10
258.08765	254.74789	e10
258.08765	-1.2521036	e10
2.0876327	-1.2521036	e10
258.08765	-1.2521036	e10
10.227663	254.82629	l03
10.227663	-1.1737133	l03
17.116009	249.2168	k03
29.854654	248.27335	e02
34.968079	254.48218	i03
34.968079	-1.5178239	i03
41.684536	250.185	j03
41.684536	-5.8150048	j03
50.234669	249.69626	c05
50.234669	-6.3037343	c05
65.509315	252.59195	j02
65.509315	-3.4080532	j02
72.048569	248.58147	b06
72.048569	-7.4185381	b06
81.472771	251.6877	h05
81.472771	-4.3123088	h05
88.823555	254.55539	l10
88.823555	-1.444605	l10
97.446144	250.67123	d09
97.446144	-5.3287716	d09
109.63396	0.96967411	j09
109.63396	256.96967	j09
111.42793	249.12721	k05
125.09961	252.93579	l13
125.09961	-3.0642138	l13
135.4772	251.77774	e05
135.4772	-4.2222586	e05
143.16833	250.09872	d02
143.16833	-5.9012818	d02
151.5833	252.35718	i10
151.5833	-3.6428163	i10
160.43585	249.97299	l07
167.92021	252.84572	c01
167.92021	-3.1542747	c01
177.54268	253.05418	e09
177.54268	-2.9458137	e09
186.01514	253.43874	f04
186.01514	-2.5612681	f04
193.45714	251.36743	l09
193.45714	-4.6325717	l09
202.61609	251.08859	h06
202.61609	-4.9114079	h06
212.11926	251.70616	k06
212.11926	-4.2938347	k06
220.96759	250.70102	h01
220.96759	-5.2989855	h01
229.66095	252.41934	l10
229.66095	-3.580658	l10
236.19647	245.78868	k06
241.08142	252.21063	c04
241.08142	-3.7893672	c04
250.62088	252.83598	g08
-5.3791194	252.83598	g08
250.62088	-3.1640229	g08
